317	21	10-7646	1	32
317	223	9-8024	-1	305
317	223	0-5690	-1	305
317	223	10-7646	-1	305
317	223	0-4805	1	305
317	283	9-8024	-1	390
317	283	0-5690	-1	390
317	283	10-7646	1	390
317	290	9-8024	-1	400
317	290	0-5690	1	400
317	545	9-8024	1	954
317	592	9-8024	-1	1115
317	592	0-5690	1	1115
317	740	9-8024	-1	1683
317	740	0-5690	-1	1683
317	740	10-7646	-1	1683
317	740	0-4805	-1	1683
317	740	0-5610	-1	1683
317	740	8-7533	1	1683
317	778	9-8024	1	1957
318	211	0-3737	-1	288
318	211	2-7870	-1	288
318	211	10-8076	-1	288
318	211	0-6219	-1	288
318	211	0-4083	-1	288
318	211	0-4820	-1	288
318	211	13-7753	-1	288
318	323	0-3737	-1	455
318	323	2-7870	-1	455
318	323	10-8076	-1	455
318	323	0-6219	-1	455
318	323	0-4083	-1	455
318	323	0-4820	-1	455
318	323	13-7753	-1	455
318	387	0-3737	-1	582
318	387	2-7870	-1	582
318	387	10-8076	-1	582
318	387	0-6219	-1	582
318	387	0-4083	-1	582
318	387	0-4820	-1	582
318	387	13-7753	-1	582
318	410	0-3737	-1	625
318	410	2-7870	1	625
318	483	0-3737	-1	794
318	483	2-7870	-1	794
318	483	10-8076	-1	794
318	483	0-6219	-1	794
318	483	0-4083	-1	794
318	483	0-4820	-1	794
318	483	13-7753	-1	794
318	486	0-3737	-1	799
318	486	2-7870	-1	799
318	486	10-8076	-1	799
318	486	0-6219	-1	799
318	486	0-4083	-1	799
318	486	0-4820	-1	799
318	486	13-7753	-1	799
318	594	0-3737	-1	1119
318	594	2-7870	-1	1119
318	594	10-8076	-1	1119
318	594	0-6219	-1	1119
318	594	0-4083	-1	1119
318	594	0-4820	-1	1119
318	594	13-7753	-1	1119
318	595	0-3737	-1	1120
318	595	2-7870	1	1120
319	57	4-7652	-1	79
319	57	0-5214	-1	79
319	57	0-4510	1	79
319	91	4-7652	-1	128
319	91	0-5214	1	128
319	169	4-7652	1	232
319	371	4-7652	-1	553
319	371	0-5214	-1	553
319	371	0-4510	-1	553
319	371	0-5267	1	553
319	612	4-7652	1	1164
320	4	0-6499	-1	5
320	4	0-4348	1	5
320	147	0-6499	-1	199
320	147	0-4348	-1	199
320	147	1-7535	-1	199
320	147	10-8024	-1	199
320	147	9-8132	-1	199
320	147	0-3746	-1	199
320	211	0-6499	-1	288
320	211	0-4348	1	288
320	505	0-6499	-1	848
320	505	0-4348	-1	848
320	505	1-7535	-1	848
320	505	10-8024	-1	848
320	505	9-8132	-1	848
320	505	0-3746	-1	848
320	596	0-6499	-1	1124
320	596	0-4348	-1	1124
320	596	1-7535	-1	1124
320	596	10-8024	-1	1124
320	596	9-8132	-1	1124
320	596	0-3746	-1	1124
320	669	0-6499	-1	1396
320	669	0-4348	-1	1396
320	669	1-7535	-1	1396
320	669	10-8024	-1	1396
320	669	9-8132	-1	1396
320	669	0-3746	-1	1396
321	29	2-7383	-1	43
321	29	0-3617	-1	43
321	29	8-2992	-1	43
321	29	9-8024	-1	43
321	29	0-4441	-1	43
321	158	2-7383	-1	214
321	158	0-3617	-1	214
321	158	8-2992	-1	214
321	158	9-8024	-1	214
321	158	0-4441	-1	214
321	205	2-7383	-1	278
321	205	0-3617	-1	278
321	205	8-2992	-1	278
321	205	9-8024	-1	278
321	205	0-4441	-1	278
321	266	2-7383	-1	360
321	266	0-3617	-1	360
321	266	8-2992	-1	360
321	266	9-8024	-1	360
321	266	0-4441	-1	360
321	305	2-7383	-1	426
321	305	0-3617	-1	426
321	305	8-2992	-1	426
321	305	9-8024	-1	426
321	305	0-4441	-1	426
321	597	2-7383	-1	1127
321	597	0-3617	-1	1127
321	597	8-2992	-1	1127
321	597	9-8024	-1	1127
321	597	0-4441	-1	1127
321	604	2-7383	-1	1144
321	604	0-3617	-1	1144
321	604	8-2992	-1	1144
321	604	9-8024	-1	1144
321	604	0-4441	-1	1144
322	143	0-5898	-1	195
322	143	0-4417	1	195
322	153	0-5898	-1	207
322	153	0-4417	-1	207
322	153	9-7784	1	207
322	185	0-5898	-1	248
322	185	0-4417	-1	248
322	185	9-7784	-1	248
322	185	0-4896	1	248
322	214	0-5898	1	294
322	283	0-5898	-1	390
322	283	0-4417	1	390
322	469	0-5898	1	760
322	598	0-5898	1	1128
323	5	0-3970	1	6
323	27	0-3970	-1	40
323	27	0-5672	-1	40
323	27	0-4758	1	40
323	40	0-3970	-1	54
323	40	0-5672	1	54
323	50	0-3970	-1	69
323	50	0-5672	1	69
323	55	0-3970	1	77
323	72	0-3970	1	104
323	138	0-3970	-1	189
323	138	0-5672	-1	189
323	138	0-4758	-1	189
323	138	0-4675	-1	189
323	138	13-7032	1	189
323	162	0-3970	-1	219
323	162	0-5672	-1	219
323	162	0-4758	1	219
323	223	0-3970	1	305
323	600	0-3970	-1	1131
323	600	0-5672	-1	1131
323	600	0-4758	-1	1131
323	600	0-4675	1	1131
324	7	0-6166	-1	8
324	7	0-4109	-1	8
324	7	0-5676	1	8
324	80	0-6166	-1	114
324	80	0-4109	-1	114
324	80	0-5676	-1	114
324	80	1-7817	1	114
324	227	0-6166	-1	312
324	227	0-4109	-1	312
324	227	0-5676	-1	312
324	227	1-7817	-1	312
324	227	1-2974	-1	312
324	227	0-3958	1	312
324	260	0-6166	-1	353
324	260	0-4109	-1	353
324	260	0-5676	-1	353
324	260	1-7817	-1	353
324	260	1-2974	1	353
324	271	0-6166	-1	369
324	271	0-4109	-1	369
324	271	0-5676	1	369
324	444	0-6166	-1	698
324	444	0-4109	1	698
324	537	0-6166	-1	920
324	537	0-4109	1	920
324	601	0-6166	-1	1132
324	601	0-4109	-1	1132
324	601	0-5676	-1	1132
324	601	1-7817	-1	1132
324	601	1-2974	-1	1132
324	601	0-3958	-1	1132
324	601	13-8362	1	1132
325	58	0-3904	1	82
325	59	0-3904	-1	83
325	59	0-5591	-1	83
325	59	9-7022	-1	83
325	59	0-5000	1	83
325	125	0-3904	-1	171
325	125	0-5591	-1	171
325	125	9-7022	-1	171
325	125	0-5000	-1	171
325	125	4-8101	1	171
325	125	8-8388	-1	171
325	130	0-3904	-1	180
325	130	0-5591	1	180
325	134	0-3904	-1	185
325	134	0-5591	-1	185
325	134	9-7022	1	185
325	175	0-3904	1	238
325	191	0-3904	-1	254
325	191	0-5591	-1	254
325	191	9-7022	1	254
325	220	0-3904	-1	302
325	220	0-5591	1	302
325	241	0-3904	-1	330
325	241	0-5591	-1	330
325	241	9-7022	-1	330
325	241	0-5000	-1	330
325	241	4-8101	-1	330
325	241	9-7943	-1	330
325	241	0-5673	1	330
325	275	0-3904	1	376
325	602	0-3904	-1	1139
325	602	0-5591	-1	1139
325	602	9-7022	-1	1139
325	602	0-5000	-1	1139
325	602	4-8101	-1	1139
325	602	9-7943	1	1139
325	730	0-3904	-1	1622
325	730	0-5591	-1	1622
325	730	9-7022	-1	1622
325	730	0-5000	-1	1622
325	730	4-8101	1	1622
325	730	8-8388	-1	1622
326	21	0-3970	-1	32
326	21	0-4405	1	32
326	31	0-3970	1	45
326	52	0-3970	-1	72
326	52	0-4405	-1	72
326	52	8-8030	-1	72
326	52	0-6704	-1	72
326	52	8-8008	1	72
326	121	0-3970	1	166
326	390	0-3970	-1	586
326	390	0-4405	1	586
326	475	0-3970	-1	774
326	475	0-4405	-1	774
326	475	8-8030	1	774
326	699	0-3970	-1	1506
326	699	0-4405	-1	1506
326	699	8-8030	-1	1506
326	699	0-6704	1	1506
327	7	0-6834	1	8
327	74	0-6834	-1	106
327	74	0-3971	-1	106
327	74	0-6787	-1	106
327	74	5-7813	-1	106
327	74	6-7430	-1	106
327	74	0-4785	-1	106
327	74	3-2108	-1	106
327	74	0-5628	-1	106
327	74	0-6898	-1	106
327	74	0-4341	-1	106
327	74	13-7146	-1	106
327	74	9-7423	-1	106
327	105	0-6834	-1	145
327	105	0-3971	-1	145
327	105	0-6787	-1	145
327	105	5-7813	-1	145
327	105	6-7430	-1	145
327	105	0-4785	-1	145
327	105	3-2108	-1	145
327	105	0-5628	-1	145
327	105	0-6898	-1	145
327	105	0-4341	-1	145
327	105	13-7146	-1	145
327	105	9-7423	-1	145
327	108	0-6834	-1	150
327	108	0-3971	-1	150
327	108	0-6787	-1	150
327	108	5-7813	-1	150
327	108	6-7430	-1	150
327	108	0-4785	-1	150
327	108	3-2108	-1	150
327	108	0-5628	-1	150
327	108	0-6898	-1	150
327	108	0-4341	-1	150
327	108	13-7146	-1	150
327	108	9-7423	-1	150
327	114	0-6834	1	157
327	117	0-6834	-1	160
327	117	0-3971	-1	160
327	117	0-6787	-1	160
327	117	5-7813	-1	160
327	117	6-7430	-1	160
327	117	0-4785	-1	160
327	117	3-2108	-1	160
327	117	0-5628	-1	160
327	117	0-6898	-1	160
327	117	0-4341	-1	160
327	117	13-7146	-1	160
327	117	9-7423	-1	160
327	123	0-6834	-1	168
327	123	0-3971	-1	168
327	123	0-6787	-1	168
327	123	5-7813	-1	168
327	123	6-7430	-1	168
327	123	0-4785	-1	168
327	123	3-2108	-1	168
327	123	0-5628	-1	168
327	123	0-6898	-1	168
327	123	0-4341	-1	168
327	123	13-7146	-1	168
327	123	9-7423	-1	168
327	135	0-6834	-1	186
327	135	0-3971	-1	186
327	135	0-6787	-1	186
327	135	5-7813	-1	186
327	135	6-7430	-1	186
327	135	0-4785	-1	186
327	135	3-2108	-1	186
327	135	0-5628	-1	186
327	135	0-6898	-1	186
327	135	0-4341	-1	186
327	135	13-7146	-1	186
327	135	9-7423	-1	186
327	182	0-6834	-1	245
327	182	0-3971	-1	245
327	182	0-6787	-1	245
327	182	5-7813	-1	245
327	182	6-7430	-1	245
327	182	0-4785	-1	245
327	182	3-2108	-1	245
327	182	0-5628	-1	245
327	182	0-6898	-1	245
327	182	0-4341	-1	245
327	182	13-7146	-1	245
327	182	9-7423	-1	245
327	212	0-6834	-1	289
327	212	0-3971	-1	289
327	212	0-6787	-1	289
327	212	5-7813	-1	289
327	212	6-7430	-1	289
327	212	0-4785	-1	289
327	212	3-2108	-1	289
327	212	0-5628	-1	289
327	212	0-6898	-1	289
327	212	0-4341	-1	289
327	212	13-7146	-1	289
327	212	9-7423	-1	289
327	229	0-6834	-1	315
327	229	0-3971	-1	315
327	229	0-6787	-1	315
327	229	5-7813	-1	315
327	229	6-7430	-1	315
327	229	0-4785	-1	315
327	229	3-2108	-1	315
327	229	0-5628	-1	315
327	229	0-6898	-1	315
327	229	0-4341	-1	315
327	229	13-7146	-1	315
327	229	9-7423	-1	315
327	290	0-6834	-1	400
327	290	0-3971	-1	400
327	290	0-6787	-1	400
327	290	5-7813	-1	400
327	290	6-7430	-1	400
327	290	0-4785	-1	400
327	290	3-2108	-1	400
327	290	0-5628	-1	400
327	290	0-6898	-1	400
327	290	0-4341	-1	400
327	290	13-7146	-1	400
327	290	9-7423	-1	400
327	317	0-6834	-1	446
327	317	0-3971	-1	446
327	317	0-6787	-1	446
327	317	5-7813	-1	446
327	317	6-7430	-1	446
327	317	0-4785	-1	446
327	317	3-2108	-1	446
327	317	0-5628	-1	446
327	317	0-6898	-1	446
327	317	0-4341	-1	446
327	317	13-7146	-1	446
327	317	9-7423	-1	446
327	328	0-6834	-1	463
327	328	0-3971	-1	463
327	328	0-6787	-1	463
327	328	5-7813	-1	463
327	328	6-7430	-1	463
327	328	0-4785	-1	463
327	328	3-2108	-1	463
327	328	0-5628	-1	463
327	328	0-6898	-1	463
327	328	0-4341	-1	463
327	328	13-7146	-1	463
327	328	9-7423	-1	463
327	524	0-6834	1	893
327	538	0-6834	-1	922
327	538	0-3971	-1	922
327	538	0-6787	-1	922
327	538	5-7813	-1	922
327	538	6-7430	-1	922
327	538	0-4785	-1	922
327	538	3-2108	-1	922
327	538	0-5628	-1	922
327	538	0-6898	-1	922
327	538	0-4341	-1	922
327	538	13-7146	-1	922
327	538	9-7423	-1	922
327	604	0-6834	-1	1144
327	604	0-3971	-1	1144
327	604	0-6787	-1	1144
327	604	5-7813	-1	1144
327	604	6-7430	-1	1144
327	604	0-4785	-1	1144
327	604	3-2108	-1	1144
327	604	0-5628	-1	1144
327	604	0-6898	-1	1144
327	604	0-4341	-1	1144
327	604	13-7146	-1	1144
327	604	9-7423	-1	1144
328	4	0-5676	-1	5
328	4	2-7383	-1	5
328	4	6-8101	-1	5
328	4	10-7141	-1	5
328	4	0-6007	-1	5
328	4	0-4341	-1	5
328	4	0-4940	-1	5
328	4	4-3126	-1	5
328	21	0-5676	1	32
328	36	0-5676	-1	50
328	36	2-7383	-1	50
328	36	6-8101	-1	50
328	36	10-7141	-1	50
328	36	0-6007	-1	50
328	36	0-4341	-1	50
328	36	0-4940	-1	50
328	36	4-3126	-1	50
328	57	0-5676	-1	79
328	57	2-7383	-1	79
328	57	6-8101	-1	79
328	57	10-7141	-1	79
328	57	0-6007	-1	79
328	57	0-4341	-1	79
328	57	0-4940	-1	79
328	57	4-3126	-1	79
328	59	0-5676	-1	83
328	59	2-7383	-1	83
328	59	6-8101	-1	83
328	59	10-7141	-1	83
328	59	0-6007	-1	83
328	59	0-4341	-1	83
328	59	0-4940	-1	83
328	59	4-3126	-1	83
328	179	0-5676	-1	242
328	179	2-7383	-1	242
328	179	6-8101	-1	242
328	179	10-7141	-1	242
328	179	0-6007	-1	242
328	179	0-4341	-1	242
328	179	0-4940	-1	242
328	179	4-3126	-1	242
328	321	0-5676	-1	453
328	321	2-7383	-1	453
328	321	6-8101	-1	453
328	321	10-7141	-1	453
328	321	0-6007	-1	453
328	321	0-4341	-1	453
328	321	0-4940	-1	453
328	321	4-3126	-1	453
328	417	0-5676	1	636
328	605	0-5676	1	1145
329	5	4-8372	-1	6
329	5	0-3886	1	6
329	161	4-8372	1	218
329	382	4-8372	1	573
330	7	9-7271	1	8
330	71	9-7271	1	103
330	87	9-7271	-1	123
330	87	9-7784	1	123
330	127	9-7271	-1	173
330	127	9-7784	-1	173
330	127	0-4105	1	173
330	418	9-7271	1	637
331	2	0-6219	1	3
331	31	0-6219	-1	45
331	31	0-3970	1	45
331	36	0-6219	-1	50
331	36	0-3970	-1	50
331	36	9-8083	-1	50
331	36	0-6708	1	50
331	39	0-6219	-1	53
331	39	0-3970	-1	53
331	39	9-8083	1	53
331	188	0-6219	1	251
331	223	0-6219	-1	305
331	223	0-3970	1	305
331	307	0-6219	1	428
332	33	0-5674	-1	47
332	33	0-4327	1	47
332	82	0-5674	-1	117
332	82	0-4327	-1	117
332	82	0-4802	-1	117
332	82	17-7334	-1	117
332	82	4-3035	-1	117
332	82	13-8263	1	117
332	119	0-5674	-1	163
332	119	0-4327	-1	163
332	119	0-4802	-1	163
332	119	17-7334	1	163
332	271	0-5674	1	369
332	298	0-5674	-1	414
332	298	0-4327	1	414
332	502	0-5674	-1	838
332	502	0-4327	-1	838
332	502	0-4802	1	838
332	591	0-5674	-1	1108
332	591	0-4327	-1	1108
332	591	0-4802	-1	1108
332	591	17-7334	-1	1108
332	591	4-3035	1	1108
332	643	0-5674	1	1300
333	1	9-7350	1	2
333	14	9-7350	-1	20
333	14	0-3245	-1	20
333	14	9-8290	1	20
333	186	9-7350	-1	249
333	186	0-3245	1	249
333	228	9-7350	1	314
334	36	10-2957	1	50
334	50	10-2957	1	69
334	67	10-2957	-1	96
334	67	0-6608	1	96
334	102	10-2957	-1	141
334	102	0-6608	-1	141
334	102	0-5144	1	141
334	104	10-2957	-1	144
334	104	0-6608	-1	144
334	104	0-5144	-1	144
334	104	0-6679	1	144
334	122	10-2957	1	167
334	610	10-2957	-1	1159
334	610	0-6608	1	1159
335	36	0-6499	1	50
335	73	0-6499	-1	105
335	73	0-6280	1	105
335	235	0-6499	1	321
335	275	0-6499	1	376
335	440	0-6499	-1	684
335	440	0-6280	-1	684
335	440	10-7784	1	684
335	530	0-6499	-1	901
335	530	0-6280	-1	901
335	530	10-7784	-1	901
335	530	13-8303	1	901
336	36	9-8060	-1	50
336	36	10-7784	-1	50
336	36	6-2977	1	50
336	67	9-8060	-1	96
336	67	10-7784	1	96
336	129	9-8060	-1	177
336	129	10-7784	-1	177
336	129	6-2977	-1	177
336	129	0-3780	1	177
336	130	9-8060	1	180
336	242	9-8060	1	331
336	436	9-8060	-1	668
336	436	10-7784	1	668
336	713	9-8060	1	1549
337	77	0-3933	-1	111
337	77	9-8290	1	111
337	471	0-3933	-1	762
337	471	9-8290	-1	762
337	471	0-4423	1	762
337	532	0-3933	-1	908
337	532	9-8290	-1	908
337	532	0-4423	1	908
337	533	0-3933	-1	909
337	533	9-8290	1	909
337	612	0-3933	-1	1164
337	612	9-8290	-1	1164
337	612	0-4423	-1	1164
337	612	1-7768	1	1164
338	61	0-5985	-1	88
338	61	8-7096	-1	88
338	61	0-4209	-1	88
338	61	0-5958	1	88
338	67	0-5985	-1	96
338	67	8-7096	1	96
338	77	0-5985	-1	111
338	77	8-7096	1	111
338	223	0-5985	-1	305
338	223	8-7096	-1	305
338	223	0-4209	1	305
338	378	0-5985	-1	561
338	378	8-7096	1	561
338	394	0-5985	1	594
338	572	0-5985	1	1048
338	613	0-5985	1	1165
339	75	0-4767	-1	109
339	75	2-7870	1	109
339	75	3-7847	-1	109
339	119	0-4767	-1	163
339	119	2-7870	1	163
339	119	3-7847	-1	163
339	160	0-4767	-1	216
339	160	2-7870	-1	216
339	160	0-3969	-1	216
339	160	0-3963	-1	216
339	160	0-3746	-1	216
339	160	0-5377	-1	216
339	261	0-4767	-1	354
339	261	2-7870	1	354
339	261	3-7847	-1	354
339	311	0-4767	-1	438
339	311	2-7870	-1	438
339	311	0-3969	-1	438
339	311	0-3963	-1	438
339	311	0-3746	-1	438
339	311	0-5377	-1	438
339	358	0-4767	1	522
339	389	0-4767	-1	585
339	389	2-7870	-1	585
339	389	0-3969	-1	585
339	389	0-3963	-1	585
339	389	0-3746	-1	585
339	389	0-5377	-1	585
339	450	0-4767	1	715
339	461	0-4767	-1	744
339	461	2-7870	1	744
339	461	3-7847	-1	744
340	293	0-5665	-1	403
340	293	0-6985	-1	403
340	293	3-7305	-1	403
340	293	13-7753	-1	403
340	456	0-5665	-1	728
340	456	0-6985	-1	728
340	456	3-7305	-1	728
340	456	13-7753	-1	728
340	615	0-5665	-1	1170
340	615	0-6985	-1	1170
340	615	3-7305	-1	1170
340	615	13-7753	-1	1170
340	616	0-5665	-1	1173
340	616	0-6985	-1	1173
340	616	3-7305	-1	1173
340	616	13-7753	-1	1173
341	7	0-3963	-1	8
341	7	2-7383	-1	8
341	7	0-3906	-1	8
341	7	0-3969	-1	8
341	31	0-3963	-1	45
341	31	2-7383	-1	45
341	31	0-3906	-1	45
341	31	0-3969	1	45
341	31	6-7375	-1	45
341	31	0-3340	-1	45
341	123	0-3963	-1	168
341	123	2-7383	-1	168
341	123	0-3906	-1	168
341	123	0-3969	-1	168
341	158	0-3963	-1	214
341	158	2-7383	-1	214
341	158	0-3906	-1	214
341	158	0-3969	-1	214
341	348	0-3963	-1	501
341	348	2-7383	-1	501
341	348	0-3906	-1	501
341	348	0-3969	-1	501
341	359	0-3963	-1	523
341	359	2-7383	-1	523
341	359	0-3906	-1	523
341	359	0-3969	1	523
341	359	6-7375	-1	523
341	359	0-3340	-1	523
341	617	0-3963	-1	1175
341	617	2-7383	-1	1175
341	617	0-3906	-1	1175
341	617	0-3969	-1	1175
342	7	0-5749	-1	8
342	7	9-8024	-1	8
342	7	0-5743	-1	8
342	274	0-5749	-1	375
342	274	9-8024	-1	375
342	274	0-5743	-1	375
342	451	0-5749	-1	719
342	451	9-8024	-1	719
342	451	0-5743	-1	719
343	69	9-8290	-1	99
343	69	0-5870	-1	99
343	69	0-6791	1	99
343	86	9-8290	-1	122
343	86	0-5870	1	122
343	153	9-8290	1	207
343	333	9-8290	-1	469
343	333	0-5870	-1	469
343	333	0-6791	-1	469
343	333	0-6719	1	469
343	367	9-8290	1	546
344	72	10-7444	-1	104
344	72	0-3994	1	104
344	113	10-7444	-1	156
344	113	0-3994	-1	156
344	113	0-5616	1	156
344	118	10-7444	-1	162
344	118	0-3994	-1	162
344	118	0-5616	-1	162
344	118	0-6321	1	162
344	228	10-7444	1	314
344	353	10-7444	-1	515
344	353	0-3994	1	515
344	530	10-7444	-1	901
344	530	0-3994	-1	901
344	530	0-5616	-1	901
344	530	0-6321	-1	901
344	530	13-8303	1	901
344	675	10-7444	1	1418
345	2	0-3933	1	3
345	25	0-3933	1	38
345	39	0-3933	-1	53
345	39	0-4346	-1	53
345	39	0-4479	-1	53
345	39	9-8060	-1	53
345	39	0-6832	1	53
345	184	0-3933	-1	247
345	184	0-4346	1	247
345	223	0-3933	1	305
345	308	0-3933	-1	431
345	308	0-4346	-1	431
345	308	0-4479	-1	431
345	308	9-8060	1	431
345	418	0-3933	1	637
345	483	0-3933	-1	794
345	483	0-4346	-1	794
345	483	0-4479	1	794
345	570	0-3933	-1	1039
345	570	0-4346	1	1039
345	601	0-3933	-1	1132
345	601	0-4346	-1	1132
345	601	0-4479	-1	1132
345	601	9-8060	-1	1132
345	601	0-6832	-1	1132
345	601	13-8362	1	1132
346	33	0-3938	1	47
346	360	0-3938	-1	532
346	360	1-3111	1	532
346	621	0-3938	1	1203
347	7	0-6166	-1	8
347	7	9-7271	1	8
347	129	0-6166	-1	177
347	129	9-7271	-1	177
347	129	9-8060	-1	177
347	129	2-7383	-1	177
347	129	17-7712	-1	177
347	129	0-6804	-1	177
347	129	4-7354	-1	177
347	130	0-6166	-1	180
347	130	9-7271	-1	180
347	130	9-8060	1	180
347	242	0-6166	-1	331
347	242	9-7271	-1	331
347	242	9-8060	1	331
347	266	0-6166	-1	360
347	266	9-7271	-1	360
347	266	9-8060	-1	360
347	266	2-7383	-1	360
347	266	17-7712	-1	360
347	266	0-6804	-1	360
347	266	4-7354	-1	360
347	494	0-6166	-1	820
347	494	9-7271	-1	820
347	494	9-8060	-1	820
347	494	2-7383	-1	820
347	494	17-7712	-1	820
347	494	0-6804	-1	820
347	494	4-7354	-1	820
347	620	0-6166	-1	1192
347	620	9-7271	1	1192
348	28	0-3969	1	42
348	67	0-3969	1	96
348	91	0-3969	1	128
348	444	0-3969	1	698
349	45	0-4736	-1	62
349	45	0-3737	-1	62
349	45	0-3982	-1	62
349	45	10-8131	-1	62
349	298	0-4736	-1	414
349	298	0-3737	-1	414
349	298	0-3982	-1	414
349	298	10-8131	-1	414
349	299	0-4736	-1	416
349	299	0-3737	-1	416
349	299	0-3982	-1	416
349	299	10-8131	-1	416
349	308	0-4736	-1	431
349	308	0-3737	-1	431
349	308	0-3982	-1	431
349	308	10-8131	-1	431
349	430	0-4736	-1	651
349	430	0-3737	-1	651
349	430	0-3982	-1	651
349	430	10-8131	-1	651
349	608	0-4736	-1	1153
349	608	0-3737	-1	1153
349	608	0-3982	-1	1153
349	608	10-8131	-1	1153
350	2	10-7022	-1	3
350	2	0-4896	1	3
350	62	10-7022	1	90
350	123	10-7022	-1	168
350	123	0-4896	-1	168
350	123	12-7429	-1	168
350	123	0-3392	1	168
350	185	10-7022	-1	248
350	185	0-4896	1	248
350	460	10-7022	-1	743
350	460	0-4896	-1	743
350	460	12-7429	1	743
350	504	10-7022	1	845
351	48	0-3982	-1	66
351	48	9-7839	-1	66
351	48	0-4031	-1	66
351	48	6-7007	-1	66
351	123	0-3982	-1	168
351	123	9-7839	-1	168
351	123	0-4031	-1	168
351	123	6-7007	-1	168
351	302	0-3982	-1	420
351	302	9-7839	-1	420
351	302	0-4031	-1	420
351	302	6-7007	-1	420
351	310	0-3982	-1	436
351	310	9-7839	-1	436
351	310	0-4031	-1	436
351	310	6-7007	-1	436
351	434	0-3982	-1	665
351	434	9-7839	-1	665
351	434	0-4031	-1	665
351	434	6-7007	-1	665
352	5	0-3969	1	6
352	30	0-3969	-1	44
352	30	0-5898	1	44
352	55	0-3969	1	77
352	69	0-3969	-1	99
352	69	0-5898	-1	99
352	69	16-7008	-1	99
352	69	0-5273	1	99
352	119	0-3969	1	163
352	352	0-3969	-1	508
352	352	0-5898	-1	508
352	352	16-7008	1	508
352	606	0-3969	-1	1146
352	606	0-5898	1	1146
353	7	2-7383	-1	8
353	7	4-7322	-1	8
353	7	4-7354	-1	8
353	7	0-4617	-1	8
353	105	2-7383	-1	145
353	105	4-7322	-1	145
353	105	4-7354	-1	145
353	105	0-4617	-1	145
353	341	2-7383	-1	482
353	341	4-7322	-1	482
353	341	4-7354	-1	482
353	341	0-4617	-1	482
353	525	2-7383	-1	895
353	525	4-7322	-1	895
353	525	4-7354	-1	895
353	525	0-4617	-1	895
353	575	2-7383	-1	1063
353	575	4-7322	-1	1063
353	575	4-7354	-1	1063
353	575	0-4617	-1	1063
353	621	2-7383	-1	1203
353	621	4-7322	-1	1203
353	621	4-7354	-1	1203
353	621	0-4617	-1	1203
354	189	0-5898	1	252
354	238	0-5898	1	326
354	284	0-5898	-1	391
354	284	9-7444	-1	391
354	284	2-7383	1	391
354	284	0-3953	-1	391
354	425	0-5898	1	646
354	483	0-5898	-1	794
354	483	9-7444	1	794
354	586	0-5898	-1	1085
354	586	9-7444	-1	1085
354	586	2-7383	1	1085
354	586	0-3953	-1	1085
354	622	0-5898	-1	1211
354	622	9-7444	1	1211
355	55	0-3982	-1	77
355	55	2-7383	-1	77
355	55	0-5594	-1	77
355	55	0-3969	1	77
355	119	0-3982	-1	163
355	119	2-7383	1	163
355	389	0-3982	-1	585
355	389	2-7383	-1	585
355	389	0-5594	-1	585
355	389	0-3969	-1	585
355	389	0-6303	1	585
355	417	0-3982	-1	636
355	417	2-7383	-1	636
355	417	0-5594	-1	636
355	417	0-3969	1	636
355	461	0-3982	-1	744
355	461	2-7383	1	744
356	1	0-5671	1	2
356	5	0-5671	1	6
356	13	0-5671	-1	19
356	13	0-4330	1	19
356	36	0-5671	-1	50
356	36	0-4330	1	50
356	77	0-5671	-1	111
356	77	0-4330	-1	111
356	77	0-6713	-1	111
356	77	0-3419	-1	111
356	77	9-7689	-1	111
356	77	0-4496	-1	111
356	77	6-7164	1	111
356	223	0-5671	-1	305
356	223	0-4330	-1	305
356	223	0-6713	-1	305
356	223	0-3419	1	305
356	623	0-5671	-1	1215
356	623	0-4330	-1	1215
356	623	0-6713	-1	1215
356	623	0-3419	-1	1215
356	623	9-7689	-1	1215
356	623	0-4496	1	1215
356	719	0-5671	-1	1582
356	719	0-4330	-1	1582
356	719	0-6713	-1	1582
356	719	0-3419	-1	1582
356	719	9-7689	1	1582
356	756	0-5671	-1	1777
356	756	0-4330	-1	1777
356	756	0-6713	1	1777
357	36	0-5964	-1	50
357	36	9-3042	-1	50
357	36	0-3982	-1	50
357	222	0-5964	-1	304
357	222	9-3042	-1	304
357	222	0-3982	-1	304
357	533	0-5964	-1	909
357	533	9-3042	-1	909
357	533	0-3982	-1	909
358	33	6-7385	1	47
358	57	6-7385	-1	79
358	57	0-4348	-1	79
358	57	0-3971	-1	79
358	57	0-3994	-1	79
358	57	0-5225	-1	79
358	57	8-3036	-1	79
358	57	0-4002	-1	79
358	57	4-7430	-1	79
358	103	6-7385	1	143
358	167	6-7385	-1	230
358	167	0-4348	1	230
358	184	6-7385	-1	247
358	184	0-4348	1	247
358	191	6-7385	1	254
358	418	6-7385	-1	637
358	418	0-4348	-1	637
358	418	0-3971	-1	637
358	418	0-3994	-1	637
358	418	0-5225	-1	637
358	418	8-3036	-1	637
358	418	0-4002	-1	637
358	418	4-7430	-1	637
358	444	6-7385	-1	698
358	444	0-4348	-1	698
358	444	0-3971	-1	698
358	444	0-3994	-1	698
358	444	0-5225	-1	698
358	444	8-3036	-1	698
358	444	0-4002	-1	698
358	444	4-7430	-1	698
358	625	6-7385	-1	1221
358	625	0-4348	-1	1221
358	625	0-3971	-1	1221
358	625	0-3994	-1	1221
